Temephos,C16H20O6P2S3,1.93E-08,466.47
Methylene blue,C16H21ClN3S,~1.02E-01,322.88
"N,N-Heptamethylenecinnamamide",C16H21NO,2.56E-04,243.35
N-Cycloheptylcinnamamide,C16H21NO,3.57E-06,243.35
Propranolol,C16H21NO2,1.20E-04,259.35
m-Carboxyloctylphenylisothiocyanate,C16H21NO2S,6.00E-05,291.42
"Piperidine, 1-[(benzoyloxy)acetyl]-2-ethyl-",C16H21NO3,1.89E-03,275.35
"Piperidine, 1-[(benzoyloxy)acetyl]-2,6-dimethyl",C16H21NO3,5.45E-04,275.35
"Acetamide, 2-(benzoyloxy)-N-cyclohexyl-N-methyl-",C16H21NO3,5.08E-04,275.35
"Benzoic acid, 2-(acetyloxy)-, 2-(diethylamino)-1-methyl-2-oxoethyl ester",C16H21NO5,2.50E-02,307.35
Tripelennamine,C16H21N3,2.30E-03,255.37
"2,4-Dichlorophenoxyacetic acid n-octyl ester",C16H22Cl2O3,2.13E-05,333.26
Neohetramine,C16H22N4O,1.90E-02,286.38
2-Sulfanilamido-4-methyl-5-n-amylpyrimidine,C16H22N4O2S,8.37E-05,334.44
2?-Valeryl-6-methoxypurine arabinoside,C16H22N4O6,2.40E-01,366.38
6-Methoxy-9-(5-O-pivalate-?-d-arabinofuranosyl)]-9H-purine (hemihydrate),C16H22N4O6.0.5H2O,3.56E-02,375.38
6-Methoxy-9-(5-O-valerate-?-d-arabinofuranosyl)]-6-methoxy-9H-purine (hemihydrate),C16H22N4O6.0.5H2O,1.72E-03,375.38
Dibutyl phthalate,C16H22O4,4.46E-05,278.35
Diisobutyl phthalate,C16H22O4,3.59E-04,278.35
tere-Butyl phthalate,C16H22O4,3.95E-06,278.35
Di-n-butyl o-phthalate,C16H22O4,3.59E-05,278.35
Diethoxyethyl phthalate,C16H22O6,6.27E-03,310.35
Coniferin (dihydrate),C16H22O8.2H2O,1.32E-02,378.38
?-d-Glucose pentaacetate,C16H22O11,2.31E-03,390.35
?-d-Glucose pentaacetate,C16H22O11,3.80E-03,390.35
?-Glucose pentaacetate,C16H22O11,3.84E-03,390.35
"1,3-bis(Pivaloyloxymethyl)-5-fluoro-2,4(1H,3H)-pyrimidinedi-one",C16H23FN2O6,1.26E-04,358.37
n-Heptylcinnamamide,C16H23NO,7.60E-06,245.37
Etoxadrol,C16H23NO2,2.49E-03,261.37
Acetaminophen octanoate,C16H23NO3,3.61E-05,277.37
"N-[2-(3,4-Dihydroxyphenyl)ethyl]-5-[(3R)-1,2-dithiolan-3-yl]-pentanamide",C16H23NO3S2,1.05E-06,341.49
Monocrotaline,C16H23NO6,3.64E-02,325.36
9-[5?-(O-Caproyl)-?-d-arabinofuranosyl]adenine ester,C16H23N5O5,6.84E-03,365.39
9-[5?-(O-tert-Butylacetyl)-?-d-arabinofuranosyl]adenine ester,C16H23N5O5,2.14E-02,365.39
"N,N,N?,N?-Tetraethylterephthalamide",C16H24N2O2,2.00E-02,276.38
"N,N,N?,N?-Tetraethylisophthalamide",C16H24N2O2,7.20E-01,276.38
"2,5-Diaziridinyl-3,6-bis(propylamino)-1,4-benzoquinone",C16H24N4O2,<3.29E-04,304.4
"2,5-Diaziridinyl-3,6-bis(2?-hydroxyl-3?-hydroxylpropylamino)-1,4-benzoquinone",C16H24N4O6,1.63E-01,368.39
"1-(Methylphenethylamino)-3,5-bis(dimethylamino)-s-triazine",C16H24N6,2.43E-05,300.41
Nonyl p-hydroxybenzoate,C16H24O3,4.82E-03,264.37
"3,4-Epoxy-6-methylcyclohexylmethyl-3,4-epoxy-6-methylcyclohexane carboxylate",C16H24O4,1.07E-02,280.37
S-Benzyl di-sec-butylthiocarbamate,C16H25NOS,8.95E-06,279.45
Butacarb,C16H25NO2,5.70E-05,263.38
Nonyl p-aminobenzoate,C16H25NO2,1.02E-06,263.38
4-Propoxybenzoic acid-2-(diethyl-amino)ethyl ester,C16H25NO3,4.50E-04,279.38
2-Phenyldecane,C16H26,2.60E-08,218.39
2?-(2-Methyl-3-one-pentanyl)-6-methoxypurine arabinoside (0.75 hydrate),C17H22N4O7.0.75H2O,8.77E-02,407.9
"N,N-Octamethylenecinnamamide",C17H23O,2.46E-04,257.38
N-Cyclooctylcinnamamide,C17H23NO,2.66E-06,257.38
Hyoscyamine,C17H23NO3,1.24E-02,289.38
Atropine,C17H23NO3,1.15E-02,289.38
"Benzoic acid, 2-(acetyloxy)-, 2-[bis(1-methylethyl)amino]-2-oxoethyl ester",C17H23NO5,5.60E-04,321.38
"Benzoic acid, 2-(acetyloxy)-, 2-(dipropylamino)-2-oxoethyl ester",C17H23NO5,2.24E-03,321.38
Aeo-antergan,C17H23N3O,1.20E-02,285.39
2-Methoxy-N-[2-(diethyl-amino)ethyl]-4-quinoline carboxamide,C17H23N3O2,3.00E-03,301.39
"1,5-Dipivaloyloxymethyl allopurinol",C17H24N4O5,5.49E-05,364.4
"2,5-Dipivaloyloxymethyl allopurinol",C17H24N4O5,1.24E-04,364.4
2?-Hexanyl-6-methoxypurine arabinoside,C17H24N4O6,1.89E-02,380.4
N-Octylcinnamamide,C17H25NO,1.39E-06,259.39
"Acetamide, 2-(benzoyloxy)-N,N-bis(2-methylpropyl)-",C17H25NO3,2.75E-04,291.39
"Acetamide, 2-(benzoyloxy)-N,N-acetamide, 2-(benzoyloxy)-N,N-dibutyl",C17H25NO3,2.75E-04,291.39
Octyl acetaminophen,C17H25NO4,1.43E-05,307.39
"9-(1,3-Dibutyrate-2-propoxymethyl)guanine",C17H25N5O6,3.54E-04,395.42
"N-(Butoxymethyl)-2-chloro-N-(2,6-diethylphenyl)acetamide",C17H26ClNO2,6.41E-05,311.86
Decyl-p-hydroxybenzoate,C17H26O3,8.80E-05,278.39
Terbutol,C17H27NO2,2.34E-05,277.41
Venlafaxine,C17H27NO2,3.60E-04,277.41
Pramoxine,C17H27NO3,1.22E-05,293.41
Stadacain,C17H27NO3,1.30E-04,293.41
Nadolol,C17H27NO4,2.68E-02,309.41
4-Phenylundecane,C17H28,9.00E-09,232.41
6-Phenylundecane,C17H28,1.10E-08,232.41
3-Phenylundecane,C17H28,1.20E-08,232.41
2-Phenylundecane,C17H28,8.00E-09,232.41
5-Phenylundecane,C17H28,1.00E-08,232.41
4-Butylaminobenzoic acid 2-(diethyl-amino)ethyl ester,C17H28N2O2,4.10E-04,292.42
Endomid,C17H28N2O2,5.92E-02,292.42
4-Nonylphenol monoethoxylate,C17H28O2,1.28E-05,264.41
Margaric acid,C17H34O2,1.55E-05,270.46
Spirogermanium,C17H36N2Ge,2.46E-05,341.1
Heptadecanol,C17H36O,1.00E-07,256.48
"2,4,4?,6-Tetrachloro-p-terphenyl",C18H10Cl4,4.73E-10,368.09
Ioglycamic acid,C18H10I6N2O7,1.77E-04,1127.72
Disperse brightener,C18H10N2O2S,3.00E-08,318.36
"2,4?,5-Trichloro-p-terphenyl",C18H11Cl3,1.23E-09,333.65
Samaron yellow,C18H11NO3,4.00E-06,289.29
Disperse yellow 54,C18H11NO3,1.00E-07,289.29
Tetracene,C18H12,2.50E-09,228.3
Triphenylene,C18H12,1.88E-07,228.3
"1,2-Benzanthracene",C18H12,4.31E-08,228.3
Chrysene,C18H12,8.76E-09,228.3
"2,2?-Biquinoline",C18H12N2,3.98E-06,256.31
"4-Hydroxy-6,7-diphenylpteridine",C12H18N4O,6.66E-04,300.32
Midazolam,C18H13ClFN3,1.66E-04,325.78
Fluoroglycofen-ethyl,C18H13ClF3NO7,1.35E-06,447.76
6-Aminochrysene,C18H13N,6.37E-07,243.31
"Furo[3,4-b]quinolin-3(1H)-one, 9-hydroxy-6-methyl-1-phenyl",C18H13NO3,4.46E-08,291.31
N-1-Naphthylphthalamic acid,C18H13NO3,6.87E-04,291.31
"1,2-Diphenyl benzene",C18H14,5.38E-06,230.31
"1,3-Diphenyl benzene",C18H14,6.56E-06,230.31
p-Terphenyl,C18H14,7.80E-08,230.31
Miconazole,C18H14Cl4N2O,<4.80E-09,416.14
Disperse yellow 23,C18H14N4O,2.00E-10,302.34
Disperse orange 1,C18H14N4O2,1.50E-09,318.34
Sulfasalazine,C18H14N4O5S,2.51E-05,398.4
Econazole,C18H15Cl3N2O,9.69E-04,381.69
Miconazole nitrate-? cyclidextrin complexant,C18H15Cl4N3O4,3.70E-04,479.15
Oxaprozin,C18H15NO3,1.36E-05,293.33
"1H-Benzimidazole-1-carboxylic acid, 6-benzoyl-2-[(methoxycarbonyl)amino]-, methyl ester",C18H15N3O5,1.98E-05,353.34
Triphenyl phosphate,C18H15O4P,2.24E-06,326.29
Fenoxaprop-p-ethyl,C18H16ClNO5,1.95E-06,361.78
Econazole nitrate,C18H16Cl3N3O4,1.60E-03,444.7
Benzoyltryptophan,C18H16N2O3,1.82E-03,308.34
2-(N4-Acetylsulfanilylamino)-4-phenylpyrimidine,C18H16N4O3S,9.77E-06,368.42
9-[5-O-(4-Chlorobenzoyl-?-d-arabinofuranosyl)]-6-methoxy-9H-purine (hemihydrate),C18H17ClN4O6.0.5H2O,1.88E-04,429.82
Benzoylprop-ethyl,C18H17Cl2NO3,5.46E-05,366.25
6-Methoxy-9-(5-O-[4-nitrobenzoyl]-?-d-arabinofuranosyl)-9H-purine,C18H17N5O8,3.40E-05,431.36
Clanobutin,C18H18ClNO4,1.27E-04,347.8
Etofirate,C18H18ClNO5,2.00E-05,363.8
Benzoximate,C18H18ClNO5,8.32E-05,363.8
Chlorprothixene,C18H18ClNS,1.22E-06,315.87
"1,4-bis[(2-Hydroxyethyl)amino]anthraquinone",C18H18N2O4,2.40E-06,326.36
9-[5-O-(Benzoyl-?-d-arabinofuranosyl)]-6-methoxy-9H-purine,C18H18N4O6,7.40E-05,386.37
2?-Benzoyl-6-methoxypurine arabinoside (0.75 hydrate),C18H18N4O6.0.75H2O,1.78E-02,399.88
"7,7?-Succinylditheophylline",C18H18N8O6,1.63E-03,442.39
"3,4-bis(4-Hydroxyphenyl)-2,4-hexadiene",C18H18O2,1.13E-05,266.34
Equilenin,C18H18O2,5.71E-06,266.34
Flurecol-butyl,C18H18O3,1.29E-02,282.34
Felodipine,C18H19Cl2NO4,1.18E-05,384.26
"4-Trifloromethyl-N,N-dimethyl-10H-phenothiazine-10-propanamide",C18H19F3N2S,7.00E-06,352.42
Fluopromazine,C18H19F3N2S,5.00E-06,352.42
Desmethyldoxepin,C18H19NO,3.95E-04,265.36
N-Benzoyl-l-tyrosinamide acetate,C18H19N2O4,1.30E-04,327.36
Cephaloglycin,C18H19N3O6S,2.59E-02,405.43
C.I. Disperse dye,C18H19N5O3,1.90E-07,353.38
9-[5-O-(4-Aminobenzoyl-?-d-arabinofuranosyl)]-6-methoxy-9H-purine (0.3 hydrate),C18H19N5O6.0.3H2O,3.40E-05,406.79
2?-(o-Aminobenzoyl)-6-methoxypurine arabinoside,C18H19N5O6,2.06E-02,401.38
"2,4-Diphenyl-4-methyl-2-pentene",C18H20,1.05E-07,236.36
"1-Dichloro-2,2-bis(p-ethoxylphenyl)ethane",C18H20Cl2O2,7.66E-08,339.26
2?-( p-Methylbenzenesulfonyl)-6-methoxypurine arabinoside,C18H20N4O7S,1.24E-04,436.45
"3-Hydroxy-17-keto-?(1,3,5-10,7)estratetraene",C18H20O2,5.22E-06,268.36
Diethylstilbestrol,C18H20O2,4.47E-05,268.36
Chlorocyclizine,C18H21ClN2,1.00E-03,300.83
"2-Chloro-N,N-dimethyl-10H-phenothiazine-10-butanamine",C18H21ClN2S,5.00E-06,332.9
1-Chloro-1-methyl-2-(p-methylphenyl)-2-p-ethoxylphenyl)ethane,C18H21ClO,5.54E-06,288.82
Methylmorphin,C18H21NO3,3.24E-02,299.37
Thebainone A,C18H21NO3,1.34E-02,299.37
Codeine (monohydrate),C18H21NO3.H2O,2.60E-02,317.39
"2-Naphthaleneacetic acid, 6-methoxy-?-methyl-, 2-(dimethylamino)-2-oxoethyl ester, (S)",C18H21NO4,1.27E-05,315.37
Oxycodone hydrochloride,C18H22ClNO4,4.06E-01,351.83
1-(Diphenylmethyl)-4-methylpiperazine,C18H22N2,6.96E-04,266.39
Dis. A. 9,C18H22N4O5,4.50E-06,374.4
Hexestrol,C18H22O2,4.44E-05,270.37
Estrone,C18H22O2,5.66E-06,270.37
Orphenadrine,C18H23NO,6.69E-06,269.39
l-Leu-dapsone,C18H23N3O3S,8.58E-04,361.47
Phentolamine methanesulfonate,C18H23N3O4S,3.98E+00,377.47
"1,3-Benzenedicarboxamide, 5RS-[(2,3-dihydroxy-1-oxobutyl)amino]-N,N?-bis(2,3-",C18H24I3N3O9,1.33E-01,807.12
"2,5-Diaziridinyl-3,6-dipyrrolidino-1,4-benzoquinone",C18H24N4O2,1.52E-03,328.42
"2-Sulfanilamido-5,6,7,8,-tetrahydro-8-isopropyl-5-methyl-quinazoline",C18H24N4O2S,6.66E-05,360.48
2-Sulfanilamidobornylenepyrimidine,C18H24N4O2S,8.32E-05,360.48
l-Lys-dapsone,C18H24N4O3S,>1.73E-01,376.48
Estradiol,C18H24O2,1.65E-05,272.39
?-Estradiol,C18H24O2,1.43E-05,272.39
Estriol,C18H24O3,1.05E-04,288.39
Butylphthalyl butyl glycolate,C18H24O6,3.57E-05,336.39
"3,5-Diacetylamino-2,4,6-triiodobenzoic acid methyl-glucamide",C18H25I3N3O9,1.10E+00,808.13
Racemethorphan,C18H25NO,1.33E-01,271.41
Dextromethorphan,C18H25NO,3.32E-04,271.41
"Methyl N-{5-[(3R)-1,2-dithiolan-3-yl]-pentanoyl}-l-tyrosinate",C18H25NO5S2,3.00E-05,399.53
2-Ethoxy-N-[2-(diethyl-amino)ethyl]-4-quinoline carboxamide,C18H25N3O2,6.60E-04,315.42
Ibuprofen N-methyl-N-carbamoyl methyl glycolamide ester,C18H26NO4,4.06E-04,320.41
"Benzeneacetic acid, ?-methyl-4-(2-methylpropyl)-, 2-[(2-amino-2-oxoethyl)methylamino]-2-oxoethyl",C18H26N2O4,3.89E-04,334.42
9-[5-O-(Heptylate-?-d-arabinofuranosyl)]-6-methoxy-9H-purine,C18H26N4O6,2.12E-04,394.43
2?-Heptanyl-6-methoxypurine arabinoside (hemihydrate),C18H26N4O6.0.5H2O,2.78E-03,403.44
Acetyl ethyl tetramethyl tetralin,C18H26O,4.64E-08,258.41
Nortestosterone,C18H26O2,1.13E-02,274.41
Dipentyl phthalate,C18H26O4,1.45E-06,306.41
Butyl phthalyl butyl glycollate,C18H26O6,2.96E-05,338.4
N-Nonylcinnamamide,C18H27NO,2.22E-06,273.42
p-Acetamidophenyl decanoate,C18H27NO3,2.95E-05,305.42
Capsaicin,C18H27NO3,1.04E-04,305.42
9-[5?-(O-Caprylyl)-?-d-arabinofuranosyl]adenine ester,C18H27N5O5,2.54E-04,393.45
dl-Bupivacaine,C18H28N2O,3.75E-04,288.44
"2,5-Diaziridinyl-3,6-bis(butylamino)-1,4-benzoquinone",C18H28N4O2,<3.01E-04,332.45
Undecyl p-hydroxybenzoate,C18H28O3,8.08E-03,292.42
Penbutolol,C18H29NO2,2.40E-02,291.44
4-Pentoxybenzoic acid-2-(diethyl-amino)ethyl ester,C18H29NO3,6.00E-05,307.44
2-Phenyldodecane,C18H30,4.00E-09,246.44
4-Phenyldodecane,C18H30,5.00E-09,246.44
5-Phenyldodecane,C18H30,5.00E-09,246.44
3-Phenyldodecane,C18H30,7.00E-09,246.44
6-Phenyldodecane,C18H30,4.00E-09,246.44
4-Pentylaminobenzoic acid-2-(diethylamino)ethyl ester,C18H30N2O2,2.10E-04,306.45
4-Octylphenol diethoxylate,C18H30O3,4.48E-05,294.44
Triamylose (tetrahydrate),C18H30O15.4H2O,2.30E-02,558.49
Bisoprolol,C18H31NO4,1.69E-08,325.45
Butyl octyl phenyl phosphate,C18H31O4P,<5.84E-04,342.42
Tributyl citrate,C18H32O7,1.66E-04,360.45
Raffinose,C18H32O16,6.56E-02,504.45
Raffinose (pentahydrate),C18H32O16.5H2O,5.53E-02,594.52
Cyhexatin,C18H34OSn,<2.60E-06,385.16
Dibutyl sebacate,C18H34O4,1.59E-04,314.47
Stearic acid,C18H36O2,6.33E-06,284.49
n-Octadecane,C18H38,4.72E-07,254.5
Octadecanol,C18H38O,4.00E-09,270.5
Octadecylamine (dihydrate),C18H39N.2H2O,5.89E-09,305.55
Dibutyl decyl phosphonate,C18H39O3P,<5.98E-04,334.48
Dibutyl decyl phosphate,C18H39O4P,<2.85E-04,350.48
Tributoxyethyl phosphate,C18H39O7P,2.76E-03,398.48
Dicumarol,C19H12O6,5.35E-05,336.3
"6-Chloro-10-methyl-1,2-benzanthracene",C19H13Cl,3.61E-08,276.77
"4-Fluoro-10-methyl-1,2-benzanthracene",C19H13Cl,1.90E-08,276.77
"3-Fluoro-10-methyl-1,2-benzanthracene",C19H13Cl,1.90E-08,276.77
"10-Methyl-1,2-benzanthracene",C19H14,4.54E-08,242.32
"1?-Methyl-1,2-benzanthracene",C19H14,2.27E-07,242.32
5-Methylchrysene,C19H14,2.56E-07,242.32
"9-Methyl-1,2-benzanthracene",C19H14,1.53E-07,242.32
6-Methylchrysene,C19H14,2.68E-07,242.32
Aurin,C19H14O3,4.13E-03,290.32
Phenolsulfonaphthalein,C19H14O5S,8.75E-04,354.38
Triphenylcarbinol,C19H16O,5.50E-03,260.34
Prazepam,C19H17ClN2O,2.80E-05,324.81
Quizalofop-ethyl,C19H17ClN2O4,8.13E-07,372.81
Glafenine,C19H17ClN2O4,1.03E-01,372.81
Fenbuconazole,C19H17ClN4,5.89E-07,336.83
Sugordomycin,C19H17N3O4S2,2.30E-02,415.49
Cephaloridine,C19H17N3O4S2,>4.81E-02,415.49
"1H-Benzimidazole-1-carboxylic acid, 6-benzoyl-2-[(methoxycarbonyl)amino]-, ethyl ester",C19H17N3O5,2.72E-05,367.36
"1,2,3,4-Tetrahydro-10-methyl-1,2-benzanthracene",C19H18,1.79E-07,246.36
G-20,C19H18Cl2N2O2,2.39E-04,377.27
G-23,C19H18N2O3,3.72E-04,322.37
Kebuzone,C19H18N2O3,5.40E-04,322.37
Flamprop-isopropyl,C19H19ClFNO3,4.95E-05,363.82
Folic acid,C19H19N7O6,3.62E-03,441.41
Griseofulvin-4-carboxy-methoxime,C19H20ClNO9,1.70E-04,441.83
Fluazifop-butyl,C19H20F3NO4,1.40E-06,383.37
Cinchoninone,C19H20N2O,6.50E-04,292.38
Phenylbutazone,C19H20N2O2,8.42E-05,308.38
G-21,C19H20N2O2,3.89E-04,308.38
Oxyphenbutazone,C19H20N2O3,1.85E-04,324.38
6-Methoxy-9-(5-O-[4-methylbenzoyl]-?-d-arabinofuranosyl)-9H-purine (hemihydrate),C19H20N4O6.0.5H2O,3.50E-05,409.4
2?-(p-Toluylyl)-6-methoxypurine arabinoside,C19H20N4O6,5.87E-02,400.39
9-[5-O-(Benzyl formyl-?-d-arabinofuranosyl)]-6-methoxy-9H-purine (0.1 hydrate),C19H20N4O6.0.1H2O,1.05E-02,402.2
2?-(p-Methoxybenzoyl)-6-methoxypurine arabinoside,C19H20N4O7,6.66E-03,416.39
2?-Phenoxyacetyl-6-methoxypurine arabinoside (hemihydrate),C19H20N4O7.0.5H2O,>2.21E-02,425.4
9-[5-O-(4-Methoxybenzoyl-?-d-arabinofuranosyl)]-6-methoxy-9H-purine (0.25 hydrate),C19H20N4O7.0.25H2O,1.96E-04,420.9
2-Bromonaphthalene,C 10 H 7 Br,3.88E-05,207.08
?-Chloronaphthalene,C 10 H 7 Cl,6.15E-06,162.62
?-Chloronaphthalene,C 10 H 7 Cl,1.23E-04,162.62
?-Iodonaphthalene,C 10 H 7 I,2.80E-05,254.07
1-Nitronaphthalene,C 10 H 7 NO 2,2.89E-04,173.17
1-Nitro-2-naphthol,C 10 H 7 NO 3,1.06E-03,189.17
Kynurenic acid,C 10 H 7 NO 3,4.72E-02,189.17
Orotic acid pyridine,C 10 H 7 N 3 O 3,1.20E-01,217.19
Thiabendazole,C 10 H 7 N 3 S,2.48E-04,201.25
Naphthalene,C 10 H 8,2.46E-04,128.18
Bropirimine,C 10 H 8 BrN 3 O,2.93E-05,266.1
Brompyrazone,C 10 H 8 BrN 3 O,7.52E-04,266.1
Pyrazon,C 10 H 8 ClN 3 O,1.35E-03,221.65
"?,??-Dipyridyl",C 10 H 8 N 2,2.89E-02,156.19
"?,??-Dipyridyl",C 10 H 8 N 2,3.78E-02,156.19
4-Phenyluracil,C 10 H 8 N 2 O 2,5.31E-02,188.19
1-Naphthol,C 10 H 8 O,3.03E-03,144.17
2-Naphthol,C 10 H 8 O,3.95E-03,144.17
"2,3-Dihydroxynaphthalene",C 10 H 8 O,1.83E-03,160.17
"2,6-Dihydroxynaphthalene",C 10 H 8 O 2,6.24E-03,160.17
2-Sulfanilamido-5-chloropyrimidine,C 10 H 9 ClN 4 O 2 S,6.32E-05,284.73
5-Sulfanilamido-2-chloropyrimidine,C 10 H 9 ClN 4 O 2 S,1.13E-03,284.73
"Acrylanilide, 3?,4?-dichloro-2-methyl-Dicryl",C 10 H 9 Cl 2 NO,3.48E-05,230.1
"2,4,5-Trichlorophenoxy-?-butyric acid",C 10 H 9 Cl 3 O 3,1.48E-04,283.54
"2,4-Dichlorophenoxyacetic acid ?-monochloroethyl ester",C 10 H 9 Cl 3 O 3,1.91E-04,283.54
Captafol,C 10 H 9 Cl 4 NO 2 S,4.07E-06,349.06
Gardona,C 10 H 9 Cl 4 O 4 P,3.01E-05,365.97
Tetrachlorvinphos,C 10 H 9 Cl 4 O 4 P,3.01E-05,365.97
3-Methyl-isoquinoline,C 10 H 9 N,6.42E-03,143.19
2-Naphthylamine,C 10 H 9 N,1.32E-03,143.19
1-Naphthylamine,C 10 H 9 N,1.19E-02,143.19
8-Hydroxyquinaldine,C 10 H 9 NO,2.46E+03,159.19
4-Hydroxy-2-methylquinoline,C 10 H 9 NO,6.28E-02,159.19
Ethyl m-isothiocyanobenzoate,C 10 H 9 NO 2 S,2.50E-04,207.25
Ethyl 4-isothiocyanatobenzoate,C 10 H 9 NO 2 S,9.00E-05,207.25
Badische acid,C 10 H 9 NO 3 S,2.69E-03,223.25
2-Naphthylamine-1-sulfonic acid,C 10 H 9 NO 3 S,1.83E-02,223.25
1-Naphthylamine-8-sulfonic acid,C 10 H 9 NO 3 S,8.96E-04,223.25
1-Naphthylamine-5-sulfonic acid,C 10 H 9 NO 3 S,4.48E-03,223.25
1-Naphthylamine-4-sulfonic acid,C 10 H 9 NO 3 S,1.39E-03,223.25
"1,6-Cleve’s acid",C 10 H 9 NO 3 S,4.48E-03,223.25
Cassella’s acid F,C 10 H 9 NO 3 S,8.96E-04,223.25
Bronner’s acid,C 10 H 9 NO 3 S,5.38E-04,223.25
1-Naphthylamine-2-sulfonic acid,C 10 H 9 NO 3 S,1.84E-02,223.25
2-Naphthylamine-5-sulfonic acid,C 10 H 9 NO 3 S,1.48E-03,223.25
7-Amino-1-naphthol-3-sulfonic acid,C 10 H 9 NO 4 S,1.88E-02,239.25
"1-Naphthylamine-2,4,7-trisulfonic acid",C 10 H 9 NO 9 S 3,4.80E-01,383.38
1-Sulfanilyl-3-methyl-5-pyrazolone,C 10 H 9 N 3 O 3 S,1.83E-03,251.27
Picrolonic acid,C 10 H 9 N 4 O 5,3.39E-02,265.21
Ferrocene,C 10 H 10 Fe,3.39E-05,186.04
"4-Thiazolidinecarboxylic acid, 2-(5-bromo-2-hydroxyphenyl)-",C 10 H 10 BrNO 3 S,1.20E-03,304.17
"5-Bromo-2-p-phenyl-5-nitro-1,3-dioxane",C 10 H 10 BrNO 4,1.60E-03,288.1
"5-Bromo-2-p-phenol-5-nitro-1,3-dioxane",C 10 H 10 BrNO 5,1.41E-03,304.1
"4-Thiazolidinecarboxylic acid, 2-(4-chlorophenyl)-",C 10 H 10 ClNO 2 S,5.90E-03,243.71
"4-Thiazolidinecarboxylic acid, 2-(2-chlorophenyl)-",C 10 H 10 ClNO 2 S,2.10E-03,243.71
Chloroacetyl acetaminophen,C 10 H 10 ClNO 3,1.23E-03,227.65
"3-[3-Chloro-4-(chlorodifluoromethylthio)phenyl]-1,1-dimethylurea",C 10 H 10 Cl 2 F 2 N 2 OS,2.16E-01,315.17
Chlorfenprop-methyl,C 10 H 10 Cl 2 O 2,1.72E-04,233.1
"4-(2,4-Dichlorophenoxy)propionic acid",C 10 H 10 Cl 2 O 3,2.69E-04,249.1
"Ethyl (2,4-dichlorophenoxy)acetate",C 10 H 10 Cl 2 O 3,2.53E-04,249.1
Toxaphene,C 10 H 10 Cl 8,1.79E-06,413.82
"4-Thiazolidinecarboxylic acid, 2-(3-nitrophenyl)-",C 10 H 10 N 2 O 4 S,5.30E-03,254.27
Metamitron,C 10 H 10 N 4 O,8.90E-03,202.22
Sulfadiazine,C 10 H 10 N 4 O 2 S,2.64E-03,250.28
Sulfapyrazine,C 10 H 10 N 4 O 2 S,2.00E-04,250.28
4-Sulfanilamidopyrimidine,C 10 H 10 N 4 O 2 S,1.41E-02,250.28
5-Sulfanilamidouracil,C 10 H 10 N 4 O 4 S,1.72E-03,282.28
Benzalacetone,C 10 H 10 O,9.56E-03,146.19
p-Acetylacetophenone,C 10 H 10 O 2,3.89E-05,162.19
Methyl cinnamate,C 10 H 10 O 2,2.50E-03,162.19
trans-?-Methyl-cinnamic acid,C 10 H 10 O 2,7.40E-03,162.19
Dimethyl o-phthalate,C 10 H 10 O 4,1.80E-02,194.19
Ferulic acid,C 10 H 10 O 4,4.02E-03,194.19
Acetyl-r-mandelic acid,C 10 H 10 O 4,5.80E-02,194.19
Dimethyl phthalate,C 10 H 10 O 4,2.31E-02,194.19
Meconin,C 10 H 10 O 4,1.29E-02,194.19
"Acetylsalicylic acid, methyl ester",C 10 H 10 O 4,1.45E-02,194.19
Terephthalate acid dimethyl ester,C 10 H 10 O 4,1.69E-04,194.19
Opianic acid,C 10 H 10 O 5,1.19E-02,210.19
Mecoprop,C 10 H 11 ClO 3,4.17E-03,214.65
4-(4-Chlorophenoxy)butyric acid,C 10 H 11 ClO 3,5.13E-04,214.65
"2,3,6-Trichlorobenzyloxypropanol",C 10 H 11 Cl 3 O 2,2.71E-04,269.56
"1,3-bis(Acetoxymethyl)-5-fluoro-2,4(1H,3H)-pyrimidinedi-one",C 10 H 11 FN 2 O 6,1.57E-02,274.21
Fluometuron,C 10 H 11 F 3 N 2 O,3.88E-04,232.21
Fluoridamid,C 10 H 11 F 3 N 2 O 3 S,4.39E-04,296.27
N-Methylcinnamide,C 10 H 11 NO,1.31E-02,161.21
m-Isopropoxyphenyl isothiocyanate,C 10 H 11 NOS,4.70E-04,193.27
2-Phenylthiazolidine-4-carboxylic acid,C 10 H 11 NO 2 S,4.50E-03,209.27
"Acetamide, 2-(benzoyloxy)-N-methyl-",C 10 H 11 NO 3,1.92E-02,193.2
p-Acetoxy-acetanilide,C 10 H 11 NO 3,1.66E-03,193.2
"4-Thiazolidinecarboxylic acid, 2-(4-hydroxyphenyl)-",C 10 H 11 NO 3 S,7.00E-03,225.27
2-(2-Hydroxyphenyl)-4-thiazolidinecarboxylic acid,C 10 H 11 NO 3 S,2.10E-03,225.27
Methyl acetaminophen,C 10 H 11 NO 4,2.87E-02,209.2
O-(Acetoxymethyl) salicylamide,C 10 H 11 NO 4,2.39E-02,209.2
Carbobenzoxyglycine,C 10 H 11 NO 4,2.18E-02,209.2
Acido d-feniltartrammico tartranilico,C 10 H 11 NO 5,1.23E-01,225.2
Acido p-ossifeniltartrammico,C 10 H 11 NO 6,1.68E-01,241.2
Methabenzthiazuron,C 10 H 11 N 3 OS,2.67E-04,221.28
Methyl sulfathiazole,C 10 H 11 N 3 O 2 S 2,9.65E-04,269.35
Sulfapyrrole,C 10 H 11 N 3 O 2 S,2.02E-02,237.28
